cycle,release_jitter_us,compute_us,response_us,deadline_miss
0,16.645,31100.314,31116.959,0
1,23.335,31500.581,31523.916,0
2,38.506,31714.602,31753.108,0
3,22.667,32557.249,32579.916,0
4,34.254,31819.277,31853.531,0
5,43.184,31823.534,31866.718,0
6,33.970,31664.041,31698.011,0
7,23.924,31588.327,31612.251,0
8,37.623,31737.323,31774.946,0
9,25.016,31574.919,31599.935,0
10,19.322,31451.428,31470.750,0
11,42.237,31670.633,31712.870,0
12,24.095,31618.664,31642.759,0
13,19.329,31445.315,31464.644,0
14,32.963,31775.692,31808.655,0
15,21.797,31750.476,31772.273,0
16,27.079,31525.830,31552.909,0
17,36.874,31790.380,31827.254,0
18,25.228,31452.771,31477.999,0
19,23.054,31435.331,31458.385,0
20,37.424,31721.131,31758.555,0
21,21.842,31494.085,31515.927,0
22,18.804,31518.885,31537.689,0
23,38.551,31705.450,31744.001,0
24,26.649,31521.637,31548.286,0
25,22.491,31481.924,31504.415,0
26,36.701,31819.501,31856.202,0
27,21.631,31502.117,31523.748,0
28,24.001,31514.309,31538.310,0
29,33.283,31662.058,31695.341,0
30,22.309,31532.486,31554.795,0
31,18.055,31607.400,31625.455,0
32,41.162,31782.412,31823.574,0
33,23.820,31561.062,31584.882,0
34,17.902,31496.068,31513.970,0
35,38.672,31704.395,31743.067,0
36,22.962,31529.766,31552.728,0
37,18.612,31583.943,31602.555,0
38,43.671,31859.534,31903.205,0
39,23.545,31511.205,31534.750,0
40,25.179,31588.295,31613.474,0
41,35.229,31749.004,31784.233,0
42,19.903,31572.295,31592.198,0
43,14.817,31541.446,31556.263,0
44,51.364,31772.876,31824.240,0
45,19.877,31579.591,31599.468,0
46,18.023,31498.181,31516.204,0
47,31.402,31727.115,31758.517,0
48,21.292,31598.119,31619.411,0
49,30.094,31596.679,31626.773,0
50,41.840,31738.028,31779.868,0
51,18.994,31579.047,31598.041,0
52,23.380,31500.421,31523.801,0
53,36.215,31647.400,31683.615,0
54,23.929,31553.254,31577.183,0
55,14.682,31564.967,31579.649,0
56,59.422,31931.248,31990.670,0
57,20.287,31682.345,31702.632,0
58,16.993,31537.222,31554.215,0
59,40.452,31697.738,31738.190,0
60,20.645,31540.390,31561.035,0
61,14.983,31420.867,31435.850,0
