cycle,release_jitter_us,compute_us,response_us,deadline_miss
0,15.588,4433.172,4448.760,0
1,21.566,4493.366,4514.932,0
2,16.280,4497.654,4513.934,0
3,16.850,4486.134,4502.984,0
4,33.644,4622.394,4656.038,0
5,16.742,4546.583,4563.325,0
6,17.088,4529.879,4546.967,0
7,28.442,4612.825,4641.267,0
8,17.876,4598.392,4616.268,0
9,26.158,4646.778,4672.936,0
10,15.432,4543.831,4559.263,0
11,14.914,4517.430,4532.344,0
12,19.580,4523.510,4543.090,0
13,39.926,4727.708,4767.634,0
14,44.336,4710.908,4755.244,0
15,33.930,4642.298,4676.228,0
16,13.219,4536.023,4549.242,0
17,15.069,4509.719,4524.788,0
18,13.335,4511.255,4524.590,0
19,11.569,4497.302,4508.871,0
20,14.411,4479.286,4493.697,0
21,12.549,4466.229,4478.778,0
22,22.815,4522.743,4545.558,0
23,21.273,4504.567,4525.840,0
24,11.539,4471.733,4483.272,0
25,11.693,4459.541,4471.234,0
26,10.215,4480.085,4490.300,0
27,17.953,4477.942,4495.895,0
28,10.715,4461.717,4472.432,0
29,25.077,4547.128,4572.205,0
30,14.511,4499.798,4514.309,0
31,12.105,4480.917,4493.022,0
32,21.955,4534.263,4556.218,0
33,16.541,4480.693,4497.234,0
34,10.679,4466.741,4477.420,0
35,11.953,4469.141,4481.094,0
36,18.795,4498.870,4517.665,0
37,13.861,4472.309,4486.170,0
38,11.199,4457.397,4468.596,0
39,13.241,4463.573,4476.814,0
40,11.475,4471.445,4482.920,0
41,11.117,4459.861,4470.978,0
42,12.903,4468.181,4481.084,0
43,13.761,4452.692,4466.453,0
44,14.619,4454.133,4468.752,0
45,11.925,4452.276,4464.201,0
46,12.047,4435.764,4447.811,0
47,12.809,4442.420,4455.229,0
48,16.195,4479.733,4495.928,0
49,13.373,4449.652,4463.025,0
50,14.519,4452.916,4467.435,0
51,12.784,4457.365,4470.149,0
52,12.874,4461.302,4474.176,0
53,11.012,4440.309,4451.321,0
54,12.350,4441.653,4454.003,0
55,26.521,4528.407,4554.928,0
56,14.578,4468.470,4483.048,0
57,25.325,4535.031,4560.356,0
58,19.143,4498.934,4518.077,0
59,12.000,4472.726,4484.726,0
60,16.570,4493.782,4510.352,0
61,16.980,4479.894,4496.874,0
62,20.143,4479.189,4499.332,0
63,11.848,4460.213,4472.061,0
64,10.818,4466.454,4477.272,0
65,17.532,4477.270,4494.802,0
66,11.862,4458.453,4470.315,0
67,19.953,4466.293,4486.246,0
68,12.970,4463.286,4476.256,0
69,13.892,4459.253,4473.145,0
70,18.751,4458.837,4477.588,0
71,13.144,4451.317,4464.461,0
72,19.763,4458.901,4478.664,0
73,15.372,4467.542,4482.914,0
74,11.398,4449.045,4460.443,0
75,17.601,4459.221,4476.822,0
76,14.042,4458.774,4472.816,0
77,17.525,4440.148,4457.673,0
78,11.662,4443.637,4455.299,0
79,13.672,4441.621,4455.293,0
80,18.147,4493.462,4511.609,0
81,22.301,4538.231,4560.532,0
82,25.655,4535.479,4561.134,0
83,11.600,4465.846,4477.446,0
84,12.522,4492.246,4504.768,0
85,19.525,4472.117,4491.642,0
86,17.023,4465.717,4482.740,0
87,19.865,4474.101,4493.966,0
88,11.251,4450.356,4461.607,0
89,13.261,4449.844,4463.105,0
90,19.751,4464.277,4484.028,0
91,11.745,4451.444,4463.189,0
92,19.547,4462.069,4481.616,0
93,11.637,4446.260,4457.897,0
94,10.895,4442.388,4453.283,0
95,18.953,4482.710,4501.663,0
96,12.387,4451.669,4464.056,0
97,19.229,4470.101,4489.330,0
98,17.111,4485.622,4502.733,0
99,12.689,4450.581,4463.270,0
100,18.699,4481.494,4500.193,0
101,12.133,4447.029,4459.162,0
102,17.727,4467.605,4485.332,0
103,10.841,4445.813,4456.654,0
104,11.539,4441.524,4453.063,0
105,18.349,4478.838,4497.187,0
106,24.103,4528.503,4552.606,0
107,27.105,4531.767,4558.872,0
108,14.491,4486.134,4500.625,0
109,11.893,4448.757,4460.650,0
110,18.607,4493.270,4511.877,0
111,16.809,4470.870,4487.679,0
112,20.099,4484.054,4504.153,0
113,12.477,4468.213,4480.690,0
114,16.375,4467.350,4483.725,0
115,18.833,4489.718,4508.551,0
116,19.980,4482.197,4502.177,0
117,19.334,4466.165,4485.499,0
118,12.319,4456.437,4468.756,0
119,14.425,4453.301,4467.726,0
120,19.540,4474.293,4493.833,0
121,12.750,4470.869,4483.619,0
122,18.664,4474.581,4493.245,0
123,15.298,4469.813,4485.111,0
124,12.444,4451.092,4463.536,0
125,19.766,4459.989,4479.755,0
126,11.760,4448.692,4460.452,0
127,15.338,4462.677,4478.015,0
128,12.004,4447.957,4459.961,0
129,11.230,4434.100,4445.330,0
130,13.528,4449.269,4462.797,0
131,11.730,4436.948,4448.678,0
132,29.772,4596.185,4625.957,0
133,14.182,4517.879,4532.061,0
134,12.128,4503.286,4515.414,0
135,14.330,4482.070,4496.400,0
136,11.828,4471.702,4483.530,0
137,11.726,4487.158,4498.884,0
138,36.777,4614.137,4650.914,0
139,22.403,4511.510,4533.913,0
140,14.524,4493.686,4508.210,0
141,13.047,4485.877,4498.924,0
142,12.721,4474.037,4486.758,0
143,14.571,4474.773,4489.344,0
144,11.397,4457.717,4469.114,0
145,11.679,4454.261,4465.940,0
146,15.097,4472.469,4487.566,0
147,11.891,4461.429,4473.320,0
148,16.237,4482.774,4499.011,0
149,11.463,4469.365,4480.828,0
150,10.945,4452.789,4463.734,0
151,13.947,4451.925,4465.872,0
152,13.877,4457.653,4471.530,0
153,12.815,4454.357,4467.172,0
154,11.241,4444.405,4455.646,0
155,11.459,4438.101,4449.560,0
156,11.741,4449.557,4461.298,0
157,29.144,4551.671,4580.815,0
158,22.098,4523.639,4545.737,0
159,12.972,4478.677,4491.649,0
160,11.334,4463.637,4474.971,0
161,15.072,4475.317,4490.389,0
162,12.602,4483.638,4496.240,0
163,10.644,4467.733,4478.377,0
164,12.014,4467.221,4479.235,0
165,11.688,4462.229,4473.917,0
166,11.618,4453.973,4465.591,0
167,11.708,4451.989,4463.697,0
168,13.366,4460.469,4473.835,0
169,11.824,4451.157,4462.981,0
170,14.794,4458.582,4473.376,0
171,11.524,4442.805,4454.329,0
172,13.375,4451.508,4464.883,0
173,15.929,4469.301,4485.230,0
174,11.539,4452.181,4463.720,0
175,11.501,4440.276,4451.777,0
176,12.999,4449.077,4462.076,0
177,11.105,4438.868,4449.973,0
178,15.739,4444.021,4459.760,0
179,12.757,4433.365,4446.122,0
180,12.015,4442.677,4454.692,0
181,13.097,4451.189,4464.286,0
182,24.292,4515.670,4539.962,0
183,24.734,4548.055,4572.789,0
184,17.240,4485.333,4502.573,0
185,13.202,4479.381,4492.583,0
186,16.748,4472.405,4489.153,0
187,11.078,4468.661,4479.739,0
188,10.592,4468.437,4479.029,0
189,12.250,4464.917,4477.167,0
190,13.460,4448.085,4461.545,0
191,14.446,4442.229,4456.675,0
192,12.872,4449.653,4462.525,0
193,13.954,4458.870,4472.824,0
194,12.797,4456.597,4469.394,0
195,11.767,4441.460,4453.227,0
196,13.521,4448.309,4461.830,0
197,13.003,4460.629,4473.632,0
198,16.325,4468.213,4484.538,0
199,13.983,4455.477,4469.460,0
200,11.801,4446.133,4457.934,0
201,10.803,4452.053,4462.856,0
202,10.701,4442.645,4453.346,0
203,11.111,4446.837,4457.948,0
204,12.545,4436.149,4448.694,0
205,12.316,4452.308,4464.624,0
206,11.318,4439.732,4451.050,0
207,23.280,4517.783,4541.063,0
208,15.434,4518.167,4533.601,0
209,20.292,4512.695,4532.987,0
210,12.222,4475.638,4487.860,0
211,16.216,4487.318,4503.534,0
212,11.538,4486.902,4498.440,0
213,10.572,4491.126,4501.698,0
214,11.559,4467.189,4478.748,0
215,11.265,4469.109,4480.374,0
216,13.563,4452.501,4466.064,0
217,11.893,4454.101,4465.994,0
218,11.567,4467.925,4479.492,0
219,12.425,4452.789,4465.214,0
220,15.555,4466.134,4481.689,0
221,11.485,4448.181,4459.666,0
222,11.703,4438.133,4449.836,0
223,18.322,4478.645,4496.967,0
224,11.276,4440.372,4451.648,0
225,10.534,4450.069,4460.603,0
226,11.872,4444.821,4456.693,0
227,12.154,4442.549,4454.703,0
228,10.932,4443.061,4453.993,0
229,11.470,4450.229,4461.699,0
230,11.080,4444.533,4455.613,0
231,12.483,4454.132,4466.615,0
232,23.517,4519.575,4543.092,0
233,22.135,4485.174,4507.309,0
234,23.505,4538.519,4562.024,0
235,14.219,4482.038,4496.257,0
236,18.757,4490.166,4508.923,0
237,13.151,4480.854,4494.005,0
238,9.977,4456.821,4466.798,0
239,14.516,4451.444,4465.960,0
240,11.630,4451.284,4462.914,0
241,17.512,4500.630,4518.142,0
242,13.698,4458.741,4472.439,0
243,12.636,4453.269,4465.905,0
244,12.150,4460.149,4472.299,0
245,15.984,4460.854,4476.838,0
246,11.722,4451.829,4463.551,0
247,12.069,4446.772,4458.841,0
248,14.655,4462.901,4477.556,0
249,13.433,4468.405,4481.838,0
250,13.971,4446.965,4460.936,0
251,12.685,4458.965,4471.650,0
252,12.551,4447.061,4459.612,0
253,11.553,4456.533,4468.086,0
254,12.636,4457.269,4469.905,0
255,12.214,4433.140,4445.354,0
256,10.736,4446.548,4457.284,0
257,22.954,4515.127,4538.081,0
258,17.540,4498.998,4516.538,0
259,11.646,4460.501,4472.147,0
260,25.401,4547.415,4572.816,0
261,18.227,4496.342,4514.569,0
262,12.013,4475.317,4487.330,0
263,19.623,4520.823,4540.446,0
264,31.393,4618.394,4649.787,0
265,13.339,4513.015,4526.354,0
266,14.965,4503.351,4518.316,0
267,13.551,4487.030,4500.581,0
268,12.330,4479.733,4492.063,0
269,15.460,4503.670,4519.130,0
270,15.294,4488.822,4504.116,0
271,12.568,4462.581,4475.149,0
272,12.114,4460.789,4472.903,0
273,15.212,4495.382,4510.594,0
274,13.159,4488.117,4501.276,0
275,12.833,4443.636,4456.469,0
276,14.715,4440.564,4455.279,0
277,12.597,4449.653,4462.250,0
278,11.503,4449.493,4460.996,0
279,13.769,4450.133,4463.902,0
280,12.067,4449.301,4461.368,0
281,13.790,4469.621,4483.411,0
282,24.312,4547.031,4571.343,0
283,12.178,4480.821,4492.999,0
284,13.452,4481.782,4495.234,0
285,24.839,4538.295,4563.134,0
286,22.561,4507.638,4530.199,0
287,13.499,4488.949,4502.448,0
288,10.677,4474.709,4485.386,0
289,14.575,4475.413,4489.988,0
290,11.849,4462.933,4474.782,0
291,12.451,4464.277,4476.728,0
292,13.149,4475.798,4488.947,0
293,13.112,4470.773,4483.885,0
294,11.570,4452.725,4464.295,0
295,16.908,4449.877,4466.785,0
296,12.486,4467.797,4480.283,0
297,11.648,4463.029,4474.677,0
298,11.994,4462.678,4474.672,0
299,12.021,4459.989,4472.010,0
