membw: 20.40 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.34 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 23.62 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 23.89 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.16 GB/s (4 thr, write)
membw: 24.69 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 24.42 GB/s (4 thr, write)
membw: 23.94 GB/s (4 thr, write)
