i,from,to,direction,t_write_ns,write_us,readback_us,readback_timeout
58,1020000000,306000000,down,580509182847229,5217.19,7155.83,0
59,306000000,1020000000,up,580509440709989,5716.69,7473.15,0
60,1020000000,306000000,down,580509698696529,5137.12,7201.33,0
61,306000000,1020000000,up,580509956598779,5939.32,7814.24,0
62,1020000000,306000000,down,580510214934544,5014.75,6876.3,0
63,306000000,1020000000,up,580510472224714,5790.8,7390.04,0
64,1020000000,306000000,down,580510730150933,4941.63,6811.75,0
65,306000000,1020000000,up,580510987702742,6000.85,7883.94,0
66,1020000000,306000000,down,580511246119918,5091.36,7186.0,0
67,306000000,1020000000,up,580511504166748,5888.95,7539.39,0
68,1020000000,306000000,down,580511762247083,4988.64,7013.94,0
69,306000000,1020000000,up,580512019773996,3112.01,3372.82,0
70,1020000000,306000000,down,580512273561808,5031.55,7151.06,0
71,306000000,1020000000,up,580512531395609,5931.92,7539.13,0
72,1020000000,306000000,down,580512789464744,4954.3,6967.53,0
73,306000000,1020000000,up,580513047133229,6201.79,7987.91,0
74,1020000000,306000000,down,580513305648455,5173.41,7237.78,0
75,306000000,1020000000,up,580513563560883,5678.19,7473.37,0
76,1020000000,306000000,down,580513821549344,5228.39,6977.13,0
77,306000000,1020000000,up,580514078965535,5224.13,6603.88,0
78,1020000000,306000000,down,580514336170553,5050.14,6409.02,0
79,306000000,1020000000,up,580514593146605,4776.63,6085.02,0
80,1020000000,306000000,down,580514849763577,5051.68,6578.85,0
81,306000000,1020000000,up,580515106884785,5163.97,6551.14,0
82,1020000000,306000000,down,580515363896070,5436.2,7729.57,0
83,306000000,1020000000,up,580515622329440,6032.86,7753.12,0
84,1020000000,306000000,down,580515880615477,5288.32,7292.6,0
85,306000000,1020000000,up,580516138797832,6520.07,8414.55,0
86,1020000000,306000000,down,580516397772175,5199.75,7373.05,0
87,306000000,1020000000,up,580516655830623,5712.08,7537.18,0
88,1020000000,306000000,down,580516913889263,5360.74,7480.99,0
89,306000000,1020000000,up,580517172141828,5689.07,7449.24,0
90,1020000000,306000000,down,580517430099826,5190.02,7195.48,0
91,306000000,1020000000,up,580517687987742,5783.25,7583.13,0
92,1020000000,306000000,down,580517946130449,5377.19,7527.64,0
93,306000000,1020000000,up,580518204290468,5999.57,7706.11,0
94,1020000000,306000000,down,580518462651932,5115.55,7195.96,0
95,306000000,1020000000,up,580518720690861,4924.92,6353.98,0
96,1020000000,306000000,down,580518977630018,5124.67,6680.17,0
97,306000000,1020000000,up,580519234758683,6113.08,7820.39,0
98,1020000000,306000000,down,580519493123924,5127.55,7180.63,0
99,306000000,1020000000,up,580519750979968,5888.63,7502.14,0
100,1020000000,306000000,down,580520009062642,5609.96,7214.23,0
101,306000000,1020000000,up,580520266839804,5368.2,6896.36,0
102,1020000000,306000000,down,580520524304991,5048.7,6384.42,0
103,306000000,1020000000,up,580520781213076,4805.56,6121.21,0
104,1020000000,306000000,down,580521037780384,3778.27,4518.19,0
105,306000000,1020000000,up,580521292683331,3416.66,3934.08,0
106,1020000000,306000000,down,580521547047032,5031.42,6395.55,0
107,306000000,1020000000,up,580521803982958,4763.32,6222.91,0
108,1020000000,306000000,down,580522060686622,5173.7,6545.51,0
109,306000000,1020000000,up,580522317800217,5101.73,6537.51,0
110,1020000000,306000000,down,580522574876306,4895.45,6292.41,0
111,306000000,1020000000,up,580522831654085,4888.09,6196.12,0
112,1020000000,306000000,down,580523088377525,4897.18,6176.28,0
113,306000000,1020000000,up,580523345091206,5096.89,6422.88,0
114,1020000000,306000000,down,580523602032797,4874.52,6243.9,0
115,306000000,1020000000,up,580523858784943,5357.09,6690.38,0
116,1020000000,306000000,down,580524116120495,4903.45,6165.66,0
117,306000000,1020000000,up,580524372807968,5043.23,6431.1,0
118,1020000000,306000000,down,580524629816601,4905.95,6170.97,0
119,306000000,1020000000,up,580524886713966,4952.06,6429.73,0
120,1020000000,306000000,down,580525143652165,4967.9,6220.25,0
121,306000000,1020000000,up,580525400046063,2965.23,3261.59,0
122,1020000000,306000000,down,580525653735381,4935.07,6245.6,0
123,306000000,1020000000,up,580525910599274,5279.4,6826.73,0
124,1020000000,306000000,down,580526168129072,5012.32,6366.85,0
125,306000000,1020000000,up,580526425038343,5518.47,7227.09,0
126,1020000000,306000000,down,580526682809556,5433.67,7324.41,0
127,306000000,1020000000,up,580526940636769,4652.12,5917.78,0
128,1020000000,306000000,down,580527197041004,5357.6,6916.81,0
129,306000000,1020000000,up,580527454675189,5047.13,6561.28,0
130,1020000000,306000000,down,580527711795633,5711.95,7965.58,0
131,306000000,1020000000,up,580527970463637,6282.17,7983.18,0
132,1020000000,306000000,down,580528228991349,5028.06,6878.44,0
133,306000000,1020000000,up,580528486675583,5974.93,7669.34,0
134,1020000000,306000000,down,580528744875255,4992.38,6869.87,0
135,306000000,1020000000,up,580529002456991,6136.28,7789.89,0
136,1020000000,306000000,down,580529260800699,5304.71,7315.8,0
137,306000000,1020000000,up,580529518847087,6222.97,7995.66,0
138,1020000000,306000000,down,580529777385712,5152.23,7163.89,0
139,306000000,1020000000,up,580530035282080,6098.42,7823.08,0
140,1020000000,306000000,down,580530293624828,5249.22,7280.25,0
141,306000000,1020000000,up,580530551629616,5825.71,7763.14,0
142,1020000000,306000000,down,580530809928747,5567.37,7635.01,0
143,306000000,1020000000,up,580531068237254,6066.3,7856.32,0
144,1020000000,306000000,down,580531326640548,5054.02,7142.03,0
145,306000000,1020000000,up,580531584248750,5764.65,7567.1,0
146,1020000000,306000000,down,580531842372901,5170.88,7155.41,0
147,306000000,1020000000,up,580532100249270,5751.44,7401.05,0
148,1020000000,306000000,down,580532358212137,5005.95,6976.59,0
149,306000000,1020000000,up,580532615876725,5990.74,7776.61,0
150,1020000000,306000000,down,580532874180688,5591.21,7508.76,0
151,306000000,1020000000,up,580533132307912,5982.1,7612.25,0
152,1020000000,306000000,down,580533390572835,5232.45,7227.38,0
153,306000000,1020000000,up,580533648343633,5945.65,7646.62,0
154,1020000000,306000000,down,580533906642285,5185.38,7252.95,0
155,306000000,1020000000,up,580534164609281,5664.75,7269.01,0
156,1020000000,306000000,down,580534422422641,5137.12,7061.49,0
157,306000000,1020000000,up,580534680410758,6371.97,8482.29,0
158,1020000000,306000000,down,580534939416212,6076.44,8326.22,0
159,306000000,1020000000,up,580535198310719,5852.85,7531.32,0
160,1020000000,306000000,down,580535456395670,4893.79,6748.97,0
161,306000000,1020000000,up,580535713855582,6000.69,7899.49,0
162,1020000000,306000000,down,580535972361408,5246.95,7277.78,0
163,306000000,1020000000,up,580536230331316,5872.53,7560.41,0
164,1020000000,306000000,down,580536488410380,5268.26,7196.88,0
165,306000000,1020000000,up,580536746295710,6104.31,7876.26,0
166,1020000000,306000000,down,580537004710942,5134.4,7077.46,0
167,306000000,1020000000,up,580537262457966,5767.06,7369.14,0
168,1020000000,306000000,down,580537520383874,4911.58,6731.82,0
169,306000000,1020000000,up,580537777844874,6016.82,7865.35,0
170,1020000000,306000000,down,580538036263242,5118.24,7177.33,0
171,306000000,1020000000,up,580538294150782,5834.8,7516.38,0
172,1020000000,306000000,down,580538552210293,5134.91,6946.45,0
173,306000000,1020000000,up,580538809861059,5812.02,7504.67,0
174,1020000000,306000000,down,580539067913306,5038.78,7192.05,0
175,306000000,1020000000,up,580539325803406,5861.07,7441.18,0
176,1020000000,306000000,down,580539583790308,5440.33,7127.15,0
177,306000000,1020000000,up,580539841455346,5241.95,6849.42,0
178,1020000000,306000000,down,580540098800632,4891.32,6316.13,0
179,306000000,1020000000,up,580540355574192,4757.17,5991.64,0
180,1020000000,306000000,down,580540612130211,4995.23,6282.08,0
181,306000000,1020000000,up,580540868952092,5270.4,6682.98,0
182,1020000000,306000000,down,580541126205664,5284.52,6765.96,0
183,306000000,1020000000,up,580541383465765,5035.04,6353.28,0
184,1020000000,306000000,down,580541640200477,4836.15,6152.82,0
185,306000000,1020000000,up,580541896889395,4982.33,6347.58,0
186,1020000000,306000000,down,580542153773742,5154.66,6586.6,0
187,306000000,1020000000,up,580542410820430,5009.82,6212.19,0
188,1020000000,306000000,down,580542667543781,5003.29,6295.58,0
189,306000000,1020000000,up,580542924346751,5063.39,6422.53,0
190,1020000000,306000000,down,580543181265371,5057.5,6327.26,0
191,306000000,1020000000,up,580543438142903,4717.53,6048.44,0
192,1020000000,306000000,down,580543694736236,5495.85,7082.42,0
193,306000000,1020000000,up,580543952336665,5395.94,6988.81,0
194,1020000000,306000000,down,580544209878310,5470.73,7620.22,0
195,306000000,1020000000,up,580544468209606,5712.53,7400.38,0
196,1020000000,306000000,down,580544726144989,5549.8,7641.92,0
197,306000000,1020000000,up,580544984311865,5981.4,7674.14,0
198,1020000000,306000000,down,580545242665979,5066.53,7006.83,0
199,306000000,1020000000,up,580545500246184,6813.58,8773.18,0
200,1020000000,306000000,down,580545759551298,5605.2,7018.61,0
201,306000000,1020000000,up,580546017098287,5000.99,6414.62,0
202,1020000000,306000000,down,580546273981868,4722.61,5973.17,0
203,306000000,1020000000,up,580546530599298,5023.68,6545.12,0
204,1020000000,306000000,down,580546787664963,5543.53,6931.63,0
205,306000000,1020000000,up,580547045107342,4982.3,6434.85,0
206,1020000000,306000000,down,580547302010316,4652.5,5904.31,0
207,306000000,1020000000,up,580547558513631,5251.24,6564.29,0
208,1020000000,306000000,down,580547815601857,5911.09,8068.55,0
209,306000000,1020000000,up,580548074374638,6138.36,7888.97,0
210,1020000000,306000000,down,580548332818162,5208.04,7061.46,0
211,306000000,1020000000,up,580548590719561,5800.37,7351.96,0
212,1020000000,306000000,down,580548848578207,5146.11,7064.43,0
213,306000000,1020000000,up,580549106366772,5832.66,7475.39,0
214,1020000000,306000000,down,580549364359373,5267.81,6865.55,0
215,306000000,1020000000,up,580549621741111,5069.44,6593.44,0
216,1020000000,306000000,down,580549878903228,5326.12,6777.19,0
217,306000000,1020000000,up,580550136282183,5142.5,6508.58,0
218,1020000000,306000000,down,580550393367722,4909.79,6220.64,0
219,306000000,1020000000,up,580550650110020,5042.27,6462.59,0
220,1020000000,306000000,down,580550907092645,5297.8,6748.17,0
221,306000000,1020000000,up,580551164387470,4985.09,6256.38,0
222,1020000000,306000000,down,580551421172362,5020.51,6324.93,0
223,306000000,1020000000,up,580551678017031,4836.35,6351.61,0
224,1020000000,306000000,down,580551934904358,5125.41,6489.44,0
225,306000000,1020000000,up,580552191894087,4815.19,6183.52,0
226,1020000000,306000000,down,580552448577889,5092.74,6389.34,0
227,306000000,1020000000,up,580552705441023,4587.41,5828.72,0
228,1020000000,306000000,down,580552961779216,5091.94,6546.85,0
229,306000000,1020000000,up,580553218834035,5009.5,6290.72,0
230,1020000000,306000000,down,580553475589935,4872.19,6072.18,0
231,306000000,1020000000,up,580553732114885,4721.01,5881.24,0
232,1020000000,306000000,down,580553988502136,5207.17,6555.56,0
233,306000000,1020000000,up,580554245532603,4770.97,6018.87,0
234,1020000000,306000000,down,580554502043025,5035.55,6394.72,0
235,306000000,1020000000,up,580554758884016,4964.89,6146.11,0
236,1020000000,306000000,down,580555015591051,5331.81,6759.82,0
237,306000000,1020000000,up,580555272867348,4991.74,6348.64,0
238,1020000000,306000000,down,580555529766548,5002.94,6429.35,0
239,306000000,1020000000,up,580555786728822,4976.57,6427.04,0
240,1020000000,306000000,down,580556043682808,5213.09,6698.76,0
241,306000000,1020000000,up,580556300883680,4808.12,6100.38,0
242,1020000000,306000000,down,580556557475768,4997.12,6278.37,0
243,306000000,1020000000,up,580556814218613,4626.52,5930.55,0
244,1020000000,306000000,down,580557070686571,5346.37,6783.82,0
245,306000000,1020000000,up,580557328148410,4965.53,6319.2,0
246,1020000000,306000000,down,580557584994425,4751.89,6053.98,0
247,306000000,1020000000,up,580557841538993,5147.65,6630.73,0
248,1020000000,306000000,down,580558098726649,5098.69,6432.51,0
249,306000000,1020000000,up,580558355634170,4755.7,5968.05,0
250,1020000000,306000000,down,580558612154450,5168.71,6402.98,0
251,306000000,1020000000,up,580558869067027,5038.72,6325.47,0
252,1020000000,306000000,down,580559125917363,5131.11,6663.49,0
253,306000000,1020000000,up,580559383152989,4948.99,6203.2,0
254,1020000000,306000000,down,580559639804120,4720.37,6015.7,0
255,306000000,1020000000,up,580559896201517,4890.49,6230.11,0
256,1020000000,306000000,down,580560153003884,4977.15,6303.29,0
257,306000000,1020000000,up,580560409765227,4744.53,5935.25,0
258,1020000000,306000000,down,580560666214113,4905.88,6250.49,0
259,306000000,1020000000,up,580560922980928,5142.11,6515.01,0
260,1020000000,306000000,down,580561180158473,5207.91,6603.2,0
261,306000000,1020000000,up,580561437289072,5560.49,7305.11,0
262,1020000000,306000000,down,580561695120778,5364.68,7270.61,0
263,306000000,1020000000,up,580561953080262,6006.94,7784.52,0
264,1020000000,306000000,down,580562211425229,5544.91,7523.07,0
265,306000000,1020000000,up,580562469631280,6029.21,7772.93,0
266,1020000000,306000000,down,580562727928533,4941.08,7038.23,0
267,306000000,1020000000,up,580562985702286,6071.61,7696.77,0
268,1020000000,306000000,down,580563243945042,5174.05,7244.18,0
269,306000000,1020000000,up,580563501891887,5916.5,7725.79,0
270,1020000000,306000000,down,580563760173332,5220.29,7114.48,0
271,306000000,1020000000,up,580564017986638,5781.2,7608.93,0
272,1020000000,306000000,down,580564276130896,4886.23,6764.55,0
273,306000000,1020000000,up,580564533550688,5915.25,7517.88,0
274,1020000000,306000000,down,580564791584895,5038.43,6780.97,0
275,306000000,1020000000,up,580565049068017,5767.82,7464.7,0
276,1020000000,306000000,down,580565307002478,4930.49,6727.11,0
277,306000000,1020000000,up,580565564176665,5747.85,7403.93,0
278,1020000000,306000000,down,580565822125686,5398.7,7369.5,0
279,306000000,1020000000,up,580566080274073,5746.1,7341.37,0
280,1020000000,306000000,down,580566338167157,5230.21,7204.37,0
281,306000000,1020000000,up,580566595975344,6010.04,7841.57,0
282,1020000000,306000000,down,580566854340984,5447.66,6876.14,0
283,306000000,1020000000,up,580567111761481,5197.32,6550.72,0
284,1020000000,306000000,down,580567368875570,4988.09,6337.28,0
285,306000000,1020000000,up,580567625732373,4967.39,6223.32,0
286,1020000000,306000000,down,580567882592824,5610.64,7162.23,0
287,306000000,1020000000,up,580568140191982,4968.51,6289.5,0
288,1020000000,306000000,down,580568397017744,4996.54,6376.45,0
289,306000000,1020000000,up,580568653929173,5082.62,6530.05,0
290,1020000000,306000000,down,580568910996541,5085.15,6409.09,0
291,306000000,1020000000,up,580569167950211,4764.7,6177.31,0
292,1020000000,306000000,down,580569424685764,5194.31,6556.45,0
293,306000000,1020000000,up,580569681771181,4913.5,6180.38,0
294,1020000000,306000000,down,580569938589711,5111.26,6429.28,0
295,306000000,1020000000,up,580570195561910,4807.67,6043.48,0
296,1020000000,306000000,down,580570452155219,5062.75,6403.68,0
297,306000000,1020000000,up,580570709050328,5103.39,6359.55,0
298,1020000000,306000000,down,580570965798265,3463.7,3697.85,0
299,306000000,1020000000,up,580571219921817,3855.81,4809.62,0
300,1020000000,306000000,down,580571475217654,5229.09,6557.32,0
301,306000000,1020000000,up,580571732243454,4922.55,6379.65,0
302,1020000000,306000000,down,580571989172484,5355.37,7470.59,0
303,306000000,1020000000,up,580572247332297,6094.07,7737.73,0
304,1020000000,306000000,down,580572505584816,5042.33,6987.25,0
305,306000000,1020000000,up,580572763177575,5156.86,6537.16,0
306,1020000000,306000000,down,580573020193648,5694.41,7948.17,0
307,306000000,1020000000,up,580573278845730,5935.76,7589.57,0
308,1020000000,306000000,down,580573536958054,5400.39,6902.54,0
309,306000000,1020000000,up,580573794463803,5079.9,6484.51,0
310,1020000000,306000000,down,580574051482564,5101.12,6439.1,0
311,306000000,1020000000,up,580574308479500,4755.7,6016.85,0
312,1020000000,306000000,down,580574565030250,5205.54,6538.72,0
313,306000000,1020000000,up,580574822034418,4590.61,5814.48,0
314,1020000000,306000000,down,580575078363178,5007.94,6435.01,0
315,306000000,1020000000,up,580575335324306,5035.87,6336.9,0
316,1020000000,306000000,down,580575592197144,5287.91,6705.9,0
317,306000000,1020000000,up,580575849414758,5013.57,6393.06,0
318,1020000000,306000000,down,580576106338926,5306.88,6772.46,0
319,306000000,1020000000,up,580576363691136,5118.82,6434.66,0
320,1020000000,306000000,down,580576620699945,5198.24,6561.83,0
321,306000000,1020000000,up,580576877829174,5091.2,6513.31,0
322,1020000000,306000000,down,580577134917153,5727.22,7812.32,0
323,306000000,1020000000,up,580577393427729,6097.43,7768.71,0
324,1020000000,306000000,down,580577651742555,5051.71,6984.43,0
325,306000000,1020000000,up,580577909437878,6379.52,8296.08,0
326,1020000000,306000000,down,580578168244237,5278.63,7208.66,0
327,306000000,1020000000,up,580578426150094,6019.06,7667.26,0
328,1020000000,306000000,down,580578684344982,5365.83,7323.51,0
329,306000000,1020000000,up,580578942362873,6131.1,7792.36,0
330,1020000000,306000000,down,580579200679460,5215.52,7122.84,0
331,306000000,1020000000,up,580579458683208,6124.82,7694.94,0
332,1020000000,306000000,down,580579716903857,5191.81,7076.11,0
333,306000000,1020000000,up,580579974789297,6007.1,7648.74,0
334,1020000000,306000000,down,580580232979705,5129.02,7196.63,0
335,306000000,1020000000,up,580580490952380,6027.89,7606.4,0
336,1020000000,306000000,down,580580749035042,4848.98,6617.38,0
337,306000000,1020000000,up,580581006368117,5742.64,7343.03,0
338,1020000000,306000000,down,580581264231157,4996.8,6767.85,0
339,306000000,1020000000,up,580581521585033,5519.95,7097.23,0
340,1020000000,306000000,down,580581779202915,5042.81,6817.39,0
341,306000000,1020000000,up,580582036737211,6014.01,7822.5,0
342,1020000000,306000000,down,580582295108777,5100.48,7018.74,0
343,306000000,1020000000,up,580582552793317,5579.43,7192.98,0
344,1020000000,306000000,down,580582810634085,5315.4,7098.1,0
345,306000000,1020000000,up,580583068492294,5944.6,7679.39,0
346,1020000000,306000000,down,580583326689199,5036.51,7187.48,0
347,306000000,1020000000,up,580583584484143,5705.42,7273.78,0
348,1020000000,306000000,down,580583842257485,5264.23,7335.19,0
349,306000000,1020000000,up,580584100291667,5725.65,7329.24,0
350,1020000000,306000000,down,580584358170357,5047.07,7034.51,0
351,306000000,1020000000,up,580584615802928,5706.13,7181.49,0
352,1020000000,306000000,down,580584873501069,5416.2,7490.52,0
353,306000000,1020000000,up,580585131718744,5566.89,7810.34,0
354,1020000000,306000000,down,580585390083270,5096.99,7185.97,0
355,306000000,1020000000,up,580585647892070,5471.27,7074.45,0
356,1020000000,306000000,down,580585905487873,5102.59,7157.91,0
357,306000000,1020000000,up,580586163327875,5860.27,7443.67,0
358,1020000000,306000000,down,580586421359625,5216.99,7147.6,0
359,306000000,1020000000,up,580586679219787,5746.8,7206.52,0
360,1020000000,306000000,down,580586936949033,5688.85,7877.45,0
361,306000000,1020000000,up,580587195552798,5824.79,7409.91,0
362,1020000000,306000000,down,580587453488322,5116.22,7099.54,0
363,306000000,1020000000,up,580587711282211,5833.55,7421.95,0
364,1020000000,306000000,down,580587969245127,5265.41,7306.3,0
365,306000000,1020000000,up,580588227239213,5968.82,7561.41,0
366,1020000000,306000000,down,580588485311221,5153.25,7123.09,0
367,306000000,1020000000,up,580588743101014,5964.57,7664.61,0
368,1020000000,306000000,down,580589001361250,5338.92,6984.82,0
369,306000000,1020000000,up,580589258915550,5514.03,7039.15,0
370,1020000000,306000000,down,580589516444856,4912.64,6734.79,0
371,306000000,1020000000,up,580589773885360,6159.58,8209.49,0
372,1020000000,306000000,down,580590032628009,5150.31,6592.68,0
373,306000000,1020000000,up,580590289740698,5123.78,6664.42,0
374,1020000000,306000000,down,580590546944140,5123.2,6518.4,0
375,306000000,1020000000,up,580590803931897,4671.25,5985.91,0
376,1020000000,306000000,down,580591060426746,5414.79,6825.52,0
377,306000000,1020000000,up,580591317810834,4927.32,6402.21,0
378,1020000000,306000000,down,580591574731358,5106.24,6645.51,0
379,306000000,1020000000,up,580591831948625,5995.06,7664.26,0
380,1020000000,306000000,down,580592090172350,5566.0,7531.58,0
381,306000000,1020000000,up,580592348263079,6089.24,7941.0,0
382,1020000000,306000000,down,580592606745946,5115.36,7149.75,0
383,306000000,1020000000,up,580592864488603,5204.35,6639.81,0
384,1020000000,306000000,down,580593121658510,5024.99,6500.19,0
385,306000000,1020000000,up,580593378703645,4996.93,6495.4,0
386,1020000000,306000000,down,580593635777773,4796.63,6252.54,0
387,306000000,1020000000,up,580593892541270,5729.07,7339.1,0
388,1020000000,306000000,down,580594150649856,5155.04,7273.24,0
389,306000000,1020000000,up,580594408521285,5538.89,7048.08,0
390,1020000000,306000000,down,580594666081058,4986.84,6922.25,0
391,306000000,1020000000,up,580594923754497,5947.54,8236.69,0
392,1020000000,306000000,down,580595182624063,5121.28,7120.76,0
393,306000000,1020000000,up,580595440171580,5459.62,6945.61,0
394,1020000000,306000000,down,580595697634615,5214.91,7163.41,0
395,306000000,1020000000,up,580595955479163,5895.67,7584.86,0
396,1020000000,306000000,down,580596213581478,4890.52,6809.96,0
397,306000000,1020000000,up,580596471027744,5577.0,7030.42,0
398,1020000000,306000000,down,580596728563613,5196.13,7015.73,0
399,306000000,1020000000,up,580596986272830,6116.54,7873.25,0
