cycle,release_jitter_us,compute_us,response_us,deadline_miss
0,11.783,4525.113,4536.896,0
1,35.824,4689.406,4725.230,0
2,43.897,4705.502,4749.399,0
3,22.561,4584.411,4606.972,0
4,54.090,4760.032,4814.122,0
5,49.171,4906.275,4955.446,0
6,52.539,4746.112,4798.651,0
7,23.619,4625.116,4648.735,0
8,37.932,4721.471,4759.403,0
9,42.613,4715.359,4757.972,0
10,45.310,4720.447,4765.757,0
11,44.135,4711.070,4755.205,0
12,29.167,4642.909,4672.076,0
13,32.824,4668.061,4700.885,0
14,27.681,4636.700,4664.381,0
15,37.546,4686.302,4723.848,0
16,30.738,4654.910,4685.648,0
17,36.795,4680.958,4717.753,0
18,50.597,4746.559,4797.156,0
19,50.702,4749.919,4800.621,0
20,34.486,4695.230,4729.716,0
21,30.463,4654.973,4685.436,0
22,49.321,4750.655,4799.976,0
23,43.282,4713.630,4756.912,0
24,49.115,4735.391,4784.506,0
25,21.315,4607.036,4628.351,0
26,23.820,4582.203,4606.023,0
27,20.437,4657.918,4678.355,0
28,18.879,4578.267,4597.146,0
29,31.048,4647.645,4678.693,0
30,39.634,4697.534,4737.168,0
31,19.290,4589.244,4608.534,0
32,24.036,4617.820,4641.856,0
33,25.549,4570.427,4595.976,0
34,35.415,4679.421,4714.836,0
35,27.744,4599.931,4627.675,0
36,26.793,4644.669,4671.462,0
37,21.458,4621.052,4642.510,0
38,15.035,4582.812,4597.847,0
39,42.950,4757.503,4800.453,0
40,31.727,4670.397,4702.124,0
41,52.185,4897.219,4949.404,0
42,45.058,4712.703,4757.761,0
43,31.691,4678.750,4710.441,0
44,23.573,4651.965,4675.538,0
45,34.430,4681.118,4715.548,0
46,31.880,4673.086,4704.966,0
47,52.434,4746.944,4799.378,0
48,23.355,4614.780,4638.135,0
49,26.949,4630.524,4657.473,0
50,53.327,4748.064,4801.391,0
51,24.696,4610.140,4634.836,0
52,32.066,4611.932,4643.998,0
53,29.324,4629.980,4659.304,0
54,26.549,4616.380,4642.929,0
55,19.807,4598.940,4618.747,0
56,26.441,4617.820,4644.261,0
57,24.371,4615.132,4639.503,0
58,25.661,4620.860,4646.521,0
59,25.255,4581.339,4606.594,0
60,26.960,4607.548,4634.508,0
61,22.842,4614.396,4637.238,0
62,27.172,4634.109,4661.281,0
63,16.558,4589.083,4605.641,0
64,51.129,4737.375,4788.504,0
65,36.195,4683.486,4719.681,0
66,23.820,4651.645,4675.465,0
67,34.711,4723.775,4758.486,0
68,31.713,4640.605,4672.318,0
69,21.483,4614.940,4636.423,0
70,35.253,4647.005,4682.258,0
71,26.271,4593.084,4619.355,0
72,44.106,4719.647,4763.753,0
73,41.460,4704.734,4746.194,0
74,24.286,4646.749,4671.035,0
75,22.792,4625.724,4648.516,0
76,44.147,4813.249,4857.396,0
77,24.029,4623.388,4647.417,0
78,40.359,4724.543,4764.902,0
79,48.274,4749.920,4798.194,0
80,37.852,4691.102,4728.954,0
81,22.438,4637.277,4659.715,0
82,32.881,4673.821,4706.702,0
83,22.587,4605.660,4628.247,0
84,25.541,4633.885,4659.426,0
85,21.968,4612.092,4634.060,0
86,29.243,4652.733,4681.976,0
